codigo_ibge,nome,codigo_uf,nome_porto,transportation_cost
2309300,Nova Russas,23,natal,29534.85793
4313375,Nova Santa Rita,43,suape,24701.89585
4313375,Nova Santa Rita,43,aratu,22020.67865
4313375,Nova Santa Rita,43,natal,25626.14708
2207959,Nova Santa Rita,22,suape,27757.56313
2207959,Nova Santa Rita,22,aratu,26978.29281
2207959,Nova Santa Rita,22,natal,28575.39008
2922904,Nova Soure,29,suape,24624.72534
2922904,Nova Soure,29,aratu,23907.00769
2922904,Nova Soure,29,natal,25439.26404
3145307,Novo Cruzeiro,31,suape,23536.67581
3145307,Novo Cruzeiro,31,aratu,22144.67107
3145307,Novo Cruzeiro,31,natal,24425.25745
4211652,Novo Horizonte,42,suape,26396.8834
4211652,Novo Horizonte,42,aratu,23888.76733
4211652,Novo Horizonte,42,natal,27327.57156
3533502,Novo Horizonte,35,suape,25940.14445
3533502,Novo Horizonte,35,aratu,23882.14025
3533502,Novo Horizonte,35,natal,26867.35143
2923035,Novo Horizonte,29,suape,25645.38157
2923035,Novo Horizonte,29,aratu,24563.59226
2923035,Novo Horizonte,29,natal,26501.71236
2309409,Novo Oriente,23,suape,28438.63994
2309409,Novo Oriente,23,aratu,27893.86271
2309409,Novo Oriente,23,natal,29223.58433
2206902,Novo Oriente do Piauí,22,suape,28497.83728
2206902,Novo Oriente do Piauí,22,aratu,27821.49558
2206902,Novo Oriente do Piauí,22,natal,29301.05694
2206951,Novo Santo Antônio,22,suape,29071.40884
2206951,Novo Santo Antônio,22,aratu,28458.90181
2206951,Novo Santo Antônio,22,natal,29865.04642
5106315,Novo Santo Antônio,51,suape,30287.7344
5106315,Novo Santo Antônio,51,aratu,28731.11112
5106315,Novo Santo Antônio,51,natal,31184.59314
2923050,Novo Triunfo,29,suape,25023.95653
2923050,Novo Triunfo,29,aratu,24371.23686
2923050,Novo Triunfo,29,natal,25829.26085
3145372,Novorizonte,31,suape,24390.10427
3145372,Novorizonte,31,aratu,23071.5679
3145372,Novorizonte,31,natal,25271.36523
2309458,Ocara,23,suape,28030.62644
2309458,Ocara,23,aratu,27699.3308
2309458,Ocara,23,natal,28784.26581
2207009,Oeiras,22,suape,28312.69748
2207009,Oeiras,22,aratu,27590.25833
2207009,Oeiras,22,natal,29122.352
2510402,Olho d'Água,25,suape,26266.22201
2510402,Olho d'Água,25,aratu,25849.63534
2510402,Olho d'Água,25,natal,27035.91852
2705705,Olho d'Água das Flores,27,suape,24912.25501
2705705,Olho d'Água das Flores,27,aratu,24393.06773
2705705,Olho d'Água das Flores,27,natal,25699.33342
2705804,Olho d'Água do Casado,27,suape,25164.6715
2705804,Olho d'Água do Casado,27,aratu,24606.21982
2705804,Olho d'Água do Casado,27,natal,25956.82833
2923100,Olindina,29,suape,24500.71423
2923100,Olindina,29,aratu,23786.65723
2923100,Olindina,29,natal,25314.98539
2510501,Olivedos,25,suape,25751.90593
2510501,Olivedos,25,aratu,25465.86618
2510501,Olivedos,25,natal,26502.58643
2923209,Oliveira dos Brejinhos,29,suape,26219.60109
2923209,Oliveira dos Brejinhos,29,aratu,25122.63929
2923209,Oliveira dos Brejinhos,29,natal,27076.88628
2706000,Olivença,27,suape,24876.01957
2706000,Olivença,27,aratu,24365.85067
2706000,Olivença,27,natal,25661.8821
2609709,Orobó,26,suape,25088.46848
2609709,Orobó,26,aratu,24811.30359
2609709,Orobó,26,natal,25839.07794
2609808,Orocó,26,suape,26395.20833
2609808,Orocó,26,aratu,25758.04314
2609808,Orocó,26,natal,27196.1826
2309508,Orós,23,suape,27259.43676
2309508,Orós,23,aratu,26809.56706
2309508,Orós,23,natal,28032.38363
2609907,Ouricuri,26,suape,26967.03184
2609907,Ouricuri,26,aratu,26338.44713
2609907,Ouricuri,26,natal,27765.94847
3145901,Ouro Branco,31,suape,23315.4193
3145901,Ouro Branco,31,aratu,21585.78361
3145901,Ouro Branco,31,natal,24228.53036
2408508,Ouro Branco,24,suape,26195.24617
2408508,Ouro Branco,24,aratu,25869.98728
2408508,Ouro Branco,24,natal,26951.18875
2706109,Ouro Branco,27,suape,25125.56072
2706109,Ouro Branco,27,aratu,24624.87744
2706109,Ouro Branco,27,natal,25909.6114
2510600,Ouro Velho,25,suape,25813.09372
2510600,Ouro Velho,25,aratu,25419.42499
2510600,Ouro Velho,25,natal,26580.17669
2923357,Ourolândia,29,suape,25958.984
2923357,Ourolândia,29,aratu,25071.7366
2923357,Ourolândia,29,natal,26792.70286
2309607,Pacajus,23,suape,28139.84044
2309607,Pacajus,23,aratu,27834.47915
2309607,Pacajus,23,natal,28889.23409
2309805,Pacoti,23,suape,28303.39928
2309805,Pacoti,23,aratu,27961.48036
2309805,Pacoti,23,natal,29058.23895
2309904,Pacujá,23,suape,29184.29284
2309904,Pacujá,23,aratu,28727.2247
2309904,Pacujá,23,natal,29955.29427
3146255,Padre Carvalho,31,suape,24299.80453
3146255,Padre Carvalho,31,aratu,22949.68285
3146255,Padre Carvalho,31,natal,25183.98675
2207207,Padre Marcos,22,suape,27594.11638
2207207,Padre Marcos,22,aratu,26937.78297
2207207,Padre Marcos,22,natal,28395.89164
3146305,Padre Paraíso,31,suape,23490.55776
3146305,Padre Paraíso,31,aratu,22152.9363
3146305,Padre Paraíso,31,natal,24374.48414
2207306,Paes Landim,22,suape,28004.41611
2207306,Paes Landim,22,aratu,27230.41329
2207306,Paes Landim,22,natal,28821.23533
3146552,Pai Pedro,31,suape,24927.724
3146552,Pai Pedro,31,aratu,23602.39658
3146552,Pai Pedro,31,natal,25809.05011
2207355,Pajeú do Piauí,22,suape,28232.80549
2207355,Pajeú do Piauí,22,aratu,27415.21311
2207355,Pajeú do Piauí,22,natal,29054.90931
2706208,Palestina,27,suape,24862.49051
2706208,Palestina,27,aratu,24331.53308
2706208,Palestina,27,natal,25651.32587
3535002,Palestina,35,suape,26414.56992
3535002,Palestina,35,aratu,24420.24044
3535002,Palestina,35,natal,27339.35639
2310001,Palhano,23,suape,27637.53326
2310001,Palhano,23,aratu,27339.92862
2310001,Palhano,23,natal,28386.56524
2310100,Palmácia,23,suape,28315.67864
2310100,Palmácia,23,aratu,27983.96794
2310100,Palmácia,23,natal,29068.90857
2923407,Palmas de Monte Alto,29,suape,25501.69944
2923407,Palmas de Monte Alto,29,aratu,24257.74765
2923407,Palmas de Monte Alto,29,natal,26374.79582
2207405,Palmeira do Piauí,22,suape,28491.35636
2207405,Palmeira do Piauí,22,aratu,27529.51979
2207405,Palmeira do Piauí,22,natal,29330.80779
2706307,Palmeira dos Índios,27,suape,24686.30802
2706307,Palmeira dos Índios,27,aratu,24227.53398
2706307,Palmeira dos Índios,27,natal,25465.13087
2923506,Palmeiras,29,suape,25495.21019
2923506,Palmeiras,29,aratu,24472.74379
2923506,Palmeiras,29,natal,26345.22472
2610103,Palmeirina,26,suape,24750.92276
2610103,Palmeirina,26,aratu,24340.71308
2610103,Palmeirina,26,natal,25522.48966
2610202,Panelas,26,suape,24794.51939
2610202,Panelas,26,aratu,24430.26654
2610202,Panelas,26,natal,25559.11956
2706406,Pão de Açúcar,27,suape,24875.08367
2706406,Pão de Açúcar,27,aratu,24332.19368
2706406,Pão de Açúcar,27,natal,25665.57659
2207553,Paquetá,22,suape,28077.07657
2207553,Paquetá,22,aratu,27379.20358
2207553,Paquetá,22,natal,28883.77694
2310308,Parambu,23,suape,28063.31417
2310308,Parambu,23,aratu,27486.56259
2310308,Parambu,23,natal,28853.36553
2923605,Paramirim,29,suape,25403.09758
2923605,Paramirim,29,aratu,24274.43515
2923605,Paramirim,29,natal,26264.69193
2310407,Paramoti,23,suape,28508.74792
2310407,Paramoti,23,aratu,28150.57373
2310407,Paramoti,23,natal,29265.77255
1716208,Paranã,17,suape,28568.38545
1716208,Paranã,17,aratu,27154.64709
1716208,Paranã,17,natal,29454.45245
2408607,Paraná,24,suape,26887.58456
2408607,Paraná,24,aratu,26470.06641
2408607,Paraná,24,natal,27656.3369
2610301,Paranatama,26,suape,24940.18026
2610301,Paranatama,26,aratu,24509.10931
2610301,Paranatama,26,natal,25714.46506
2510659,Parari,25,suape,25756.93757
2510659,Parari,25,aratu,25419.97073
2510659,Parari,25,natal,26515.50927
2923704,Paratinga,29,suape,26193.37657
2923704,Paratinga,29,aratu,25053.77563
2923704,Paratinga,29,natal,27055.20908
2408706,Paraú,24,suape,26741.85307
2408706,Paraú,24,aratu,26454.99348
2408706,Paraú,24,natal,27490.79239
2408805,Parazinho,24,suape,26510.0357
2408805,Parazinho,24,aratu,26351.33126
2408805,Parazinho,24,natal,27238.76308
2408904,Parelhas,24,suape,26080.65416
2408904,Parelhas,24,aratu,25778.42645
2408904,Parelhas,24,natal,26833.23425
2706422,Pariconha,27,suape,25361.33303
2706422,Pariconha,27,aratu,24805.06164
2706422,Pariconha,27,natal,26152.84004
2923803,Paripiranga,29,suape,24602.55006
2923803,Paripiranga,29,aratu,23967.56874
2923803,Paripiranga,29,natal,25406.19534
2207603,Parnaguá,22,suape,27998.19263
2207603,Parnaguá,22,aratu,26922.90711
2207603,Parnaguá,22,natal,28851.14476
2207702,Parnaíba,22,suape,30196.35947
2207702,Parnaíba,22,aratu,29720.39691
2207702,Parnaíba,22,natal,30968.71482
2403251,Parnamirim,24,suape,25915.7641
2403251,Parnamirim,24,aratu,25766.2529
2403251,Parnamirim,24,natal,26644.16514
2610400,Parnamirim,26,suape,26640.71751
2610400,Parnamirim,26,aratu,26036.24498
2610400,Parnamirim,26,natal,27436.81725
2409100,Passa e Fica,24,suape,25793.85795
2409100,Passa e Fica,24,aratu,25586.22047
2409100,Passa e Fica,24,natal,26531.98882
2409209,Passagem,24,suape,25764.80157
2409209,Passagem,24,aratu,25587.85676
2409209,Passagem,24,natal,26498.01081
2510709,Passagem,25,suape,26012.36748
2510709,Passagem,25,aratu,25654.62966
2510709,Passagem,25,natal,26773.64031
2207751,Passagem Franca do Piauí,22,suape,29019.18557
2207751,Passagem Franca do Piauí,22,aratu,28340.43287
2207751,Passagem Franca do Piauí,22,natal,29822.02884
2610509,Passira,26,suape,24952.53351
2610509,Passira,26,aratu,24662.08751
2610509,Passira,26,natal,25705.49335
3147956,Patis,31,suape,25214.18936
3147956,Patis,31,aratu,23789.38712
3147956,Patis,31,natal,26103.94535
2510808,Patos,25,suape,26170.6889
2510808,Patos,25,aratu,25801.57421
2510808,Patos,25,natal,26933.40361
2207777,Patos do Piauí,22,suape,27592.36036
2207777,Patos do Piauí,22,aratu,26893.52151
2207777,Patos do Piauí,22,natal,28399.86769
2409308,Patu,24,suape,26790.7877
2409308,Patu,24,aratu,26444.56932
2409308,Patu,24,natal,27548.8805
2207793,Pau D'Arco do Piauí,22,suape,29289.53827
2207793,Pau D'Arco do Piauí,22,aratu,28647.27983
2207793,Pau D'Arco do Piauí,22,natal,30087.01746
2409407,Pau dos Ferros,24,suape,27034.51912
2409407,Pau dos Ferros,24,aratu,26644.93357
2409407,Pau dos Ferros,24,natal,27798.81006
2510907,Paulista,25,suape,26534.84145
2510907,Paulista,25,aratu,26163.11017
2510907,Paulista,25,natal,27297.29657
2610707,Paulista,26,suape,24688.66305
2610707,Paulista,26,aratu,24460.43653
2610707,Paulista,26,natal,25432.37798
2207801,Paulistana,22,suape,27324.60453
2207801,Paulistana,22,aratu,26605.56928
2207801,Paulistana,22,natal,28135.17311
2924009,Paulo Afonso,29,suape,25390.74256
2924009,Paulo Afonso,29,aratu,24808.81154
2924009,Paulo Afonso,29,natal,26185.77495
2207850,Pavussu,22,suape,28370.83162
2207850,Pavussu,22,aratu,27520.31108
2207850,Pavussu,22,natal,29196.9058
2924058,Pé de Serra,29,suape,24865.12825
2924058,Pé de Serra,29,aratu,24025.21721
2924058,Pé de Serra,29,natal,25694.67813
2610806,Pedra,26,suape,25276.20485
2610806,Pedra,26,aratu,24847.76311
2610806,Pedra,26,natal,26049.46674
3148707,Pedra Azul,31,suape,23834.3576
3148707,Pedra Azul,31,aratu,22587.80961
3148707,Pedra Azul,31,natal,24709.5483
2511004,Pedra Branca,25,suape,26306.57815
2511004,Pedra Branca,25,aratu,25853.45744
2511004,Pedra Branca,25,natal,27081.6199
2310506,Pedra Branca,23,suape,28010.56981
2310506,Pedra Branca,23,aratu,27545.77715
2310506,Pedra Branca,23,natal,28784.51487
2409506,Pedra Grande,24,suape,26563.27021
2409506,Pedra Grande,24,aratu,26405.50943
2409506,Pedra Grande,24,natal,27291.73758
2511103,Pedra Lavrada,25,suape,25971.34276
2511103,Pedra Lavrada,25,aratu,25679.75159
2511103,Pedra Lavrada,25,natal,26722.46908
2805000,Pedra Mole,28,suape,24560.78749
2805000,Pedra Mole,28,aratu,23943.55893
2805000,Pedra Mole,28,natal,25362.10698
2409605,Pedra Preta,24,suape,26433.79867
2409605,Pedra Preta,24,aratu,26235.27152
2409605,Pedra Preta,24,natal,27169.19185
5106372,Pedra Preta,51,suape,30450.9552
5106372,Pedra Preta,51,aratu,28479.46546
5106372,Pedra Preta,51,natal,31373.62884
3149150,Pedras de Maria da Cruz,31,suape,25565.66717
3149150,Pedras de Maria da Cruz,31,aratu,24155.36306
3149150,Pedras de Maria da Cruz,31,natal,26453.88258
2924207,Pedro Alexandre,29,suape,24943.66671
2924207,Pedro Alexandre,29,aratu,24348.88519
2924207,Pedro Alexandre,29,natal,25741.24737
2409704,Pedro Avelino,24,suape,26577.77448
2409704,Pedro Avelino,24,aratu,26360.35848
2409704,Pedro Avelino,24,natal,27315.94928
2207900,Pedro II,22,suape,29286.58395
2207900,Pedro II,22,aratu,28753.82971
2207900,Pedro II,22,natal,30068.56541
2207934,Pedro Laurentino,22,suape,27881.18417
2207934,Pedro Laurentino,22,aratu,27087.46817
2207934,Pedro Laurentino,22,natal,28700.70141
2310605,Penaforte,23,suape,26545.45113
2310605,Penaforte,23,aratu,25993.97609
2310605,Penaforte,23,natal,27334.28679
2409902,Pendências,24,suape,26846.46628
2409902,Pendências,24,aratu,26617.59804
2409902,Pendências,24,natal,27585.97937
2310704,Pentecoste,23,suape,28672.89035
2310704,Pentecoste,23,aratu,28328.05325
2310704,Pentecoste,23,natal,29427.58235
2310803,Pereiro,23,suape,27178.67898
2310803,Pereiro,23,aratu,26773.7622
2310803,Pereiro,23,natal,27945.0414
2610905,Pesqueira,26,suape,25241.81442
2610905,Pesqueira,26,aratu,24840.66243
2610905,Pesqueira,26,natal,26011.08789
2611002,Petrolândia,26,suape,25588.82606
2611002,Petrolândia,26,aratu,25020.81175
2611002,Petrolândia,26,natal,26381.58314
4212700,Petrolândia,42,suape,24397.87908
4212700,Petrolândia,42,aratu,21909.28265
4212700,Petrolândia,42,natal,25328.72956
2611101,Petrolina,26,suape,26429.51714
2611101,Petrolina,26,aratu,25680.44547
2611101,Petrolina,26,natal,27245.30283
2511301,Piancó,25,suape,26361.66764
2511301,Piancó,25,aratu,25932.29694
2511301,Piancó,25,natal,27133.10029
2924306,Piatã,29,suape,25302.07619
2924306,Piatã,29,aratu,24224.14342
2924306,Piatã,29,natal,26158.41073
2208007,Picos,22,suape,27983.95136
2208007,Picos,22,aratu,27303.66819
2208007,Picos,22,natal,28788.41613
2511400,Picuí,25,suape,26044.0718
2511400,Picuí,25,aratu,25775.8204
2511400,Picuí,25,natal,26791.3885
2924405,Pilão Arcado,29,suape,27070.10255
2924405,Pilão Arcado,29,aratu,26145.92479
2924405,Pilão Arcado,29,natal,27906.78607
2410009,Pilões,24,suape,26884.52749
2410009,Pilões,24,aratu,26498.39888
2410009,Pilões,24,natal,27648.55385
2511608,Pilões,25,suape,25551.71318
2511608,Pilões,25,aratu,25322.50562
2511608,Pilões,25,natal,26293.79585
2511707,Pilõezinhos,25,suape,25531.2815
2511707,Pilõezinhos,25,aratu,25310.11798
2511707,Pilõezinhos,25,natal,26272.11763
2208106,Pimenteiras,22,suape,28369.38964
2208106,Pimenteiras,22,aratu,27740.37442
2208106,Pimenteiras,22,natal,29166.30485
2924504,Pindaí,29,suape,25169.72509
2924504,Pindaí,29,aratu,23940.44357
2924504,Pindaí,29,natal,26041.7507
2924603,Pindobaçu,29,suape,25726.43381
2924603,Pindobaçu,29,aratu,24902.59324
2924603,Pindobaçu,29,natal,26552.72598
2805208,Pinhão,28,suape,24597.36329
2805208,Pinhão,28,aratu,23980.57267
2805208,Pinhão,28,natal,25398.55867
4119301,Pinhão,41,suape,25963.27554
4119301,Pinhão,41,aratu,23537.0517
4119301,Pinhão,41,natal,26895.16441
2924652,Pintadas,29,suape,25010.38492
2924652,Pintadas,29,aratu,24150.85021
2924652,Pintadas,29,natal,25842.10715
2208205,Pio IX,22,suape,27718.95503
2208205,Pio IX,22,aratu,27113.01895
2208205,Pio IX,22,natal,28513.60963
2310902,Piquet Carneiro,23,suape,27709.231
2310902,Piquet Carneiro,23,aratu,27246.63871
2310902,Piquet Carneiro,23,natal,28483.32917
2208304,Piracuruca,22,suape,29648.11352
2208304,Piracuruca,22,aratu,29123.42922
2208304,Piracuruca,22,natal,30428.41171
2707107,Piranhas,27,suape,25072.94547
2707107,Piranhas,27,aratu,24512.71291
2707107,Piranhas,27,natal,25865.5131
5217203,Piranhas,52,suape,29114.14288
5217203,Piranhas,52,aratu,27268.04402
5217203,Piranhas,52,natal,30031.01355
3151206,Pirapora,31,suape,25153.77531
3151206,Pirapora,31,aratu,23591.22764
3151206,Pirapora,31,natal,26054.47528
2310951,Pires Ferreira,23,suape,29030.73502
2310951,Pires Ferreira,23,aratu,28564.05887
2310951,Pires Ferreira,23,natal,29803.39595
2924702,Piripá,29,suape,24495.62239
2924702,Piripá,29,aratu,23297.43282
2924702,Piripá,29,natal,25365.35349
2208403,Piripiri,22,suape,29505.87617
2208403,Piripiri,22,aratu,28959.0218
2208403,Piripiri,22,natal,30289.58548
2924801,Piritiba,29,suape,25358.52317
2924801,Piritiba,29,aratu,24457.6
2924801,Piritiba,29,natal,26194.71447
2511806,Pirpirituba,25,suape,25547.93479
2511806,Pirpirituba,25,aratu,25333.55298
2511806,Pirpirituba,25,natal,26287.64839
2924900,Planaltino,29,suape,24572.77082
2924900,Planaltino,29,aratu,23582.80255
2924900,Planaltino,29,natal,25420.3712
2925006,Planalto,29,suape,24002.34355
2925006,Planalto,29,aratu,22907.48592
2925006,Planalto,29,natal,24862.13817
4314704,Planalto,43,suape,26286.03365
4314704,Planalto,43,aratu,23717.22849
4314704,Planalto,43,natal,27215.15447
3539608,Planalto,35,suape,26466.00661
3539608,Planalto,35,aratu,24407.58939
3539608,Planalto,35,natal,27393.09723
4119806,Planalto,41,suape,27107.10402
4119806,Planalto,41,aratu,24616.56721
4119806,Planalto,41,natal,28038.20383
2611200,Poção,26,suape,25334.08223
2611200,Poção,26,aratu,24941.89496
2611200,Poção,26,natal,26101.83893
2512002,Pocinhos,25,suape,25636.61649
2512002,Pocinhos,25,aratu,25359.87337
2512002,Pocinhos,25,natal,26386.06395
2410108,Poço Branco,24,suape,26227.24845
2410108,Poço Branco,24,aratu,26061.52504
2410108,Poço Branco,24,natal,26957.68981
2512036,Poço Dantas,25,suape,27006.25154
2512036,Poço Dantas,25,aratu,26579.10094
2512036,Poço Dantas,25,natal,27776.24238
2707206,Poço das Trincheiras,27,suape,25022.41594
2707206,Poço das Trincheiras,27,aratu,24517.90416
2707206,Poço das Trincheiras,27,natal,25807.2027
2512077,Poço de José de Moura,25,suape,26931.16548
2512077,Poço de José de Moura,25,aratu,26493.27452
2512077,Poço de José de Moura,25,natal,27702.8834
2805406,Poço Redondo,28,suape,24950.66907
2805406,Poço Redondo,28,aratu,24384.86205
2805406,Poço Redondo,28,natal,25744.23065
2805505,Poço Verde,28,suape,24732.8209
2805505,Poço Verde,28,aratu,24071.60421
2805505,Poço Verde,28,natal,25539.754
2925105,Poções,29,suape,24011.30958
2925105,Poções,29,aratu,22933.9992
2925105,Poções,29,natal,24869.23606
2512101,Pombal,25,suape,26523.19479
2512101,Pombal,25,aratu,26127.77235
2512101,Pombal,25,natal,27289.26015
2611309,Pombos,26,suape,24801.59218
2611309,Pombos,26,aratu,24517.97705
2611309,Pombos,26,natal,25553.79719
3152170,Ponto dos Volantes,31,suape,23634.87842
3152170,Ponto dos Volantes,31,aratu,22320.36251
3152170,Ponto dos Volantes,31,natal,24516.58541
2925253,Ponto Novo,29,suape,25558.97314
2925253,Ponto Novo,29,aratu,24744.22627
2925253,Ponto Novo,29,natal,26384.37961
2311009,Poranga,23,suape,28894.46913
2311009,Poranga,23,aratu,28381.36289
2311009,Poranga,23,natal,29674.16324
2410207,Portalegre,24,suape,26983.54221
2410207,Portalegre,24,aratu,26615.31813
2410207,Portalegre,24,natal,27744.67045
2311108,Porteiras,23,suape,26713.0073
2311108,Porteiras,23,aratu,26175.68144
2311108,Porteiras,23,natal,27499.56091
3152204,Porteirinha,31,suape,24818.47646
3152204,Porteirinha,31,aratu,23480.72796
3152204,Porteirinha,31,natal,25701.03362
2805604,Porto da Folha,28,suape,24719.20786
2805604,Porto da Folha,28,aratu,24177.57958
2805604,Porto da Folha,28,natal,25509.80699
2410256,Porto do Mangue,24,suape,26984.95764
2410256,Porto do Mangue,24,aratu,26760.60259
2410256,Porto do Mangue,24,natal,27723.48507
2311207,Potengi,23,suape,27329.30164
2311207,Potengi,23,aratu,26750.33359
2311207,Potengi,23,natal,28120.7728
2925402,Potiraguá,29,suape,23302.45588
2925402,Potiraguá,29,aratu,22182.57906
2925402,Potiraguá,29,natal,24165.78602
2311231,Potiretama,23,suape,27214.11804
2311231,Potiretama,23,aratu,26849.76026
2311231,Potiretama,23,natal,27974.25471
3152808,Prata,31,suape,26522.99138
3152808,Prata,31,aratu,24623.3135
3152808,Prata,31,natal,27443.61226
2512200,Prata,25,suape,25745.63366
2512200,Prata,25,aratu,25353.41189
2512200,Prata,25,natal,26512.62379
2208601,Prata do Piauí,22,suape,29003.41948
2208601,Prata do Piauí,22,aratu,28351.23901
2208601,Prata do Piauí,22,natal,29802.65215
2925600,Presidente Dutra,29,suape,26237.15898
2925600,Presidente Dutra,29,aratu,25266.40509
2925600,Presidente Dutra,29,natal,27080.36033
2109106,Presidente Dutra,21,suape,30231.32754
2109106,Presidente Dutra,21,aratu,29448.76531
2109106,Presidente Dutra,21,natal,31046.47851
2925709,Presidente Jânio Quadros,29,suape,24586.64434
2925709,Presidente Jânio Quadros,29,aratu,23408.86784
2925709,Presidente Jânio Quadros,29,natal,25454.23383
2512309,Princesa Isabel,25,suape,26115.66004
2512309,Princesa Isabel,25,aratu,25650.76929
2512309,Princesa Isabel,25,natal,26892.7619
2805703,Propriá,28,suape,24377.74622
2805703,Propriá,28,aratu,23852.15461
2805703,Propriá,28,natal,25166.72232
2410405,Pureza,24,suape,26267.48161
2410405,Pureza,24,aratu,26118.78531
2410405,Pureza,24,natal,26995.03763
2512408,Puxinanã,25,suape,25544.00694
2512408,Puxinanã,25,aratu,25271.33127
2512408,Puxinanã,25,natal,26292.99781
2707602,Quebrangulo,27,suape,24658.08484
2707602,Quebrangulo,27,aratu,24217.57996
2707602,Quebrangulo,27,natal,25434.29675
2208650,Queimada Nova,22,suape,27237.97991
2208650,Queimada Nova,22,aratu,26474.48396
2208650,Queimada Nova,22,natal,28054.47922
2512507,Queimadas,25,suape,25421.36578
2512507,Queimadas,25,aratu,25141.7934
2512507,Queimadas,25,natal,26171.68298
2925808,Queimadas,29,suape,25274.65066
2925808,Queimadas,29,aratu,24489.16817
2925808,Queimadas,29,natal,26096.81675
2925907,Quijingue,29,suape,25187.99246
2925907,Quijingue,29,aratu,24447.20458
2925907,Quijingue,29,natal,26004.59811
2311264,Quiterianópolis,23,suape,28249.1636
2311264,Quiterianópolis,23,aratu,27691.98754
2311264,Quiterianópolis,23,natal,29036.1616
2512606,Quixabá,25,suape,26113.36063
2512606,Quixabá,25,aratu,25753.97666
2512606,Quixabá,25,natal,26874.69813
2611533,Quixaba,26,suape,26065.4163
2611533,Quixaba,26,aratu,25612.94584
2611533,Quixaba,26,natal,26840.78491
2925931,Quixabeira,29,suape,25302.80171
2925931,Quixabeira,29,aratu,24454.24777
2925931,Quixabeira,29,natal,26132.75657
2311306,Quixadá,23,suape,27961.39262
2311306,Quixadá,23,aratu,27573.42292
2311306,Quixadá,23,natal,28723.88131
2311355,Quixelô,23,suape,27390.33217
2311355,Quixelô,23,aratu,26918.9204
2311355,Quixelô,23,natal,28166.24419
2311405,Quixeramobim,23,suape,27963.50447
2311405,Quixeramobim,23,aratu,27543.43747
2311405,Quixeramobim,23,natal,28730.8513
2311504,Quixeré,23,suape,27469.99926
2311504,Quixeré,23,aratu,27153.55612
2311504,Quixeré,23,natal,28222.27808
2410504,Rafael Fernandes,24,suape,26996.89209
2410504,Rafael Fernandes,24,aratu,26601.61292
2410504,Rafael Fernandes,24,natal,27762.10978
2410603,Rafael Godeiro,24,suape,26842.32144
2410603,Rafael Godeiro,24,aratu,26491.83164
2410603,Rafael Godeiro,24,natal,27600.97982
2925956,Rafael Jambeiro,29,suape,24547.9109
2925956,Rafael Jambeiro,29,aratu,23677.85485
2925956,Rafael Jambeiro,29,natal,25381.59466
1506138,Redenção,15,suape,31624.47662
1506138,Redenção,15,aratu,30361.63031
1506138,Redenção,15,natal,32493.96234
2311603,Redenção,23,suape,28226.47232
2311603,Redenção,23,aratu,27899.33358
2311603,Redenção,23,natal,28979.13626
2208700,Redenção do Gurguéia,22,suape,28308.17929
2208700,Redenção do Gurguéia,22,aratu,27280.55565
2208700,Redenção do Gurguéia,22,natal,29155.45701
2208809,Regeneração,22,suape,28947.73501
2208809,Regeneração,22,aratu,28232.15175
2208809,Regeneração,22,natal,29755.63503
2926004,Remanso,29,suape,27056.31796
2926004,Remanso,29,aratu,26183.31047
2926004,Remanso,29,natal,27886.83993
2512705,Remígio,25,suape,25586.83464
2512705,Remígio,25,aratu,25337.92425
2512705,Remígio,25,natal,26331.98544
2311702,Reriutaba,23,suape,29050.63875
2311702,Reriutaba,23,aratu,28593.91207
2311702,Reriutaba,23,natal,29821.78877
2926103,Retirolândia,29,suape,24939.69541
2926103,Retirolândia,29,aratu,24136.24744
2926103,Retirolândia,29,natal,25764.62868
2512747,Riachão,25,suape,25741.76494
2512747,Riachão,25,aratu,25526.62299
2512747,Riachão,25,natal,26481.20946
2109502,Riachão,21,suape,30259.12546
2109502,Riachão,21,aratu,29229.2688
2109502,Riachão,21,natal,31104.63026
2926202,Riachão das Neves,29,suape,27456.70495
2926202,Riachão das Neves,29,aratu,26268.75146
2926202,Riachão das Neves,29,natal,28322.21156
2512754,Riachão do Bacamarte,25,suape,25374.28972
2512754,Riachão do Bacamarte,25,aratu,25119.0365
2512754,Riachão do Bacamarte,25,natal,26120.87199
2926301,Riachão do Jacuípe,29,suape,24769.23532
2926301,Riachão do Jacuípe,29,aratu,23947.61933
2926301,Riachão do Jacuípe,29,natal,25596.68437
2410702,Riacho da Cruz,24,suape,27015.91515
2410702,Riacho da Cruz,24,aratu,26655.68936
2410702,Riacho da Cruz,24,natal,27775.76269
2611705,Riacho das Almas,26,suape,24999.55224
2611705,Riacho das Almas,26,aratu,24677.9714
2611705,Riacho das Almas,26,natal,25757.2359
2410801,Riacho de Santana,24,suape,27004.22942
2410801,Riacho de Santana,24,aratu,26598.72963
2410801,Riacho de Santana,24,natal,27770.97688
2926400,Riacho de Santana,29,suape,25675.36178
2926400,Riacho de Santana,29,aratu,24490.15935
2926400,Riacho de Santana,29,natal,26542.45585
2512788,Riacho de Santo Antônio,25,suape,25357.61622
2512788,Riacho de Santo Antônio,25,aratu,25038.88999
2512788,Riacho de Santo Antônio,25,natal,26114.15001
2512804,Riacho dos Cavalos,25,suape,26624.66706
2512804,Riacho dos Cavalos,25,aratu,26259.03519
2512804,Riacho dos Cavalos,25,natal,27386.03211
