COD Municipio;Cidade;COD UF;UF;Total de escolas federais;Total de escolas estaduais;Total de escolas municipais;Total de escolas privadas;Total de escolas sem creche;Total de escolas com creche;Escolas que não funcionam em prédio escolar;Escolas que funcionam em prédio escolar;Total de escolas que não funcionam em unidade de atendimento socio educativo;Total de escolas que funcionam em unidade de atendimento socio educativo;Total de escolas que não funcionam em unidade prisional;Total de escolas que funcionam em unidade prisional;Total de escolas que não funcionam em galpão / rancho / paiol / barracão;Total de escolas que funcionam em galpão / rancho / paiol / barracão;Total de escolas que não funcionam em salas de outra escola;Total de escolas que funcionam em salas de outra escola;Total de escolas que não funcionam em outros locais;Total de escolas que funcionam em outros locais;Total de escolas que não tem abastecimento de água da rede pública;Total de escolas que tem abastecimento de água da rede pública;Total de escolas que não não possuem abastecimento de água;Total de escolas que não possuem abastecimento de água;Total de escolas que não possuem energia elétrica da rede pública;Total de escolas que possuem energia elétrica da rede pública;Total de escolas que não não possuem energia elétrica;Total de escolas que não possuem energia elétrica;Total de matrículas;Total de docentes;Total de docentes em Creche;Total de docentes em Pré-escola;Total de docentes em 1ª Série;Total de docentes em 2ª Série;Total de docentes em 3ª Série;Total de docentes em 4ª Série;Total de docentes em 5ª Série;Total de docentes em 6ª Série;Total de docentes em 7ª Série;Total de docentes em 8ª Série;Total de docentes em 1º Ano;Total de docentes em 2º Ano;Total de docentes em 3º Ano;Total de docentes em 4º Ano;Total de docentes em 5º Ano;Total de docentes em 6º Ano;Total de docentes em 7º Ano;Total de docentes em 8º Ano;Total de docentes em 9º Ano;Total de docentes em 1º ano/1ª Série;Total de docentes em 2º ano/2ª Série;Total de docentes em 3ºano/3ª Série;Total de docentes em 4º ano/4ª Série;Total de docentes em Nao Seriada;Total de docentes em Curso Técnico Integrado (Ensino Médio Integrado) 1ª Série;Total de docentes em Curso Técnico Integrado (Ensino Médio Integrado) 2ª Série;Total de docentes em Curso Técnico Integrado (Ensino Médio Integrado) 3ª Série;Total de docentes em Curso Técnico Integrado (Ensino Médio Integrado) 4ª Série;Total de docentes em Curso Técnico Integrado (Ensino Médio Integrado) Nao Seriada;Total de docentes em Modalidade Normal/Magistério 1ª Série;Total de docentes em Modalidade Normal/Magistério 2ª Série;Total de docentes em Modalidade Normal/Magistério 3ª Série;Total de docentes em Modalidade Normal/Magistério 4ª Série;Total de docentes em Concomitante;Total de docentes em Subsequente;Total de docentes em Ensino Fundamental - Projovem Urbano;Total de docentes em Nível Médio;Total de docentes em Curso FIC Concomitante;Total de docentes em Ensino Fundamental - Anos Iniciais;Total de docentes em Ensino Fundamental - Anos Finais;Total de docentes em Ensino Médio;Total de docentes em Nível Fundamental (EJA integrada à Educação Profissional de Nível Fundamental);Total de docentes em Curso Técnico Integrado na Modalidade EJA (EJA integrada à Educação Profissional de Nível Médio);Total de docentes em Nao aplicável para turmas de atendimento educacional especializado (AEE) e atividade complementar
2701506;Campo Grande;27;AL;;;21,0;2,0;21;2,0;;23;23;;23;;23;;22;1,0;21;2,0;1,0;22,0;23;;;23;23;;2317;116;3,0;14;;;;;;;;;7;7,0;8;7;10;27,0;30,0;32,0;18;;;;;;;;;;;;;;;;;;;;10,0;6,0;;;;
2309458;Ocara;23;CE;;3,0;19,0;1,0;9;14,0;;23;23;;23;;21;2,0;23;;22;1,0;3,0;20,0;23;;;23;23;;6344;307;38,0;64;;;;;;;;;31;34,0;32;42;44;78,0;80,0;80,0;70;29,0;31,0;28,0;;;16,0;18,0;;;;;;;;;;;;;;14,0;4,0;;;
2918753;Lagoa Real;29;BA;;1,0;22,0;;22;1,0;;23;23;;23;;22;1,0;22;1,0;23;;14,0;9,0;23;;1,0;22;22;1,0;2513;188;11,0;14;;;;;;;;;9;9,0;15;8;21;59,0;60,0;57,0;48;14,0;13,0;11,0;;;;;;;;;;;;;;;;;1,0;10,0;9,0;;;
2800670;Boquim;28;SE;;4,0;16,0;3,0;9;14,0;;23;23;;23;;23;;21;2,0;21;2,0;4,0;19,0;23;;;23;23;;6402;278;22,0;33;;;;;;;;;19;18,0;18;25;25;64,0;76,0;71,0;68;54,0;56,0;49,0;;;;;14,0;;;;;;;;5,0;;;1,0;4,0;15,0;10,0;;;
2921906;Mucugê;29;BA;;1,0;21,0;1,0;18;5,0;;23;23;;23;;23;;23;;21;2,0;5,0;18,0;23;;1,0;22;22;1,0;3244;163;18,0;15;;;;;;;;;13;12,0;16;14;16;57,0;58,0;51,0;58;27,0;28,0;26,0;;;;;;;;;;;;;;;;;13,0;16,0;11,0;;;
2703007;Ibateguara;27;AL;;1,0;19,0;3,0;21;2,0;1,0;22;23;;23;;23;;22;1,0;18;5,0;10,0;13,0;23;;;23;23;;4131;168;16,0;21;;;;;;;;;12;13,0;13;12;11;40,0;44,0;39,0;38;21,0;21,0;20,0;;;;;;;;;;;;;;;;;4,0;6,0;11,0;;;
2924058;Pé de Serra;29;BA;;1,0;19,0;3,0;6;17,0;;23;23;;23;;22;1,0;23;;22;1,0;7,0;16,0;23;;;23;23;;3325;196;13,0;18;;;;;;;;;10;15,0;15;15;19;53,0;59,0;58,0;52;18,0;19,0;16,0;;;;;;;;;;;;;1,0;;;;6,0;13,0;9,0;;;
2903003;Barra do Mendes;29;BA;;1,0;20,0;2,0;19;4,0;;23;23;;23;;23;;18;5,0;20;3,0;7,0;16,0;23;;;23;23;;3101;271;29,0;26;;;;;;;;;18;30,0;34;32;35;87,0;90,0;92,0;88;28,0;29,0;27,0;;;;;;;;;;;;;;;;;;15,0;6,0;;;
2925931;Quixabeira;29;BA;;1,0;20,0;2,0;16;7,0;;23;23;;23;;23;;21;2,0;19;4,0;10,0;13,0;19;4,0;1,0;22;22;1,0;3100;156;20,0;10;;;;;;;;;8;5,0;8;7;8;44,0;43,0;54,0;44;13,0;12,0;11,0;;;10,0;9,0;10,0;10,0;;;;;;;;;;;15,0;18,0;9,0;;7,0;
2603900;Carnaíba;26;PE;;3,0;20,0;;10;13,0;;23;23;;23;;23;;23;;20;3,0;10,0;13,0;23;;;23;23;;4923;236;24,0;22;;;;;;;;;12;11,0;12;13;15;28,0;38,0;37,0;40;27,0;30,0;25,0;;;21,0;21,0;17,0;;;;;;3,0;;4,0;;;;12,0;29,0;24,0;;;
2604908;Cumaru;26;PE;;1,0;19,0;3,0;6;17,0;;23;23;;23;;23;;19;4,0;21;2,0;17,0;6,0;23;;1,0;22;22;1,0;3424;177;11,0;18;;;;;;;;;15;15,0;17;16;20;40,0;35,0;32,0;28;13,0;17,0;12,0;;;;;;;;;;;;;;;;;2,0;15,0;6,0;;;
2608602;Lagoa do Ouro;26;PE;;1,0;20,0;2,0;9;14,0;;23;23;;23;;23;;22;1,0;23;;;23,0;23;;;23;23;;3544;144;20,0;16;;;;;;;;;12;12,0;13;13;14;34,0;29,0;32,0;28;16,0;14,0;12,0;;;;;;;;;;;;;;;;;5,0;20,0;8,0;;;
2504801;Coremas;25;PB;;2,0;18,0;3,0;16;7,0;1,0;22;23;;21;2,0;23;;23;;21;2,0;12,0;11,0;23;;1,0;22;22;1,0;3382;170;9,0;17;;;;;;;;;14;12,0;12;13;14;48,0;50,0;51,0;48;32,0;33,0;33,0;;;;16,0;19,0;;;;;;;;;;;;7,0;14,0;11,0;;;
2918357;João Dourado;29;BA;;1,0;20,0;2,0;7;16,0;;23;23;;23;;23;;23;;23;;1,0;22,0;23;;;23;23;;6774;308;50,0;38;;;;;;;;;26;25,0;36;37;44;81,0;90,0;77,0;77;26,0;26,0;23,0;;;;;;;;;;;;;;;;;7,0;17,0;8,0;;;
2929750;Saubara;29;BA;;1,0;16,0;6,0;12;11,0;1,0;22;23;;23;;23;;23;;20;3,0;1,0;22,0;23;;;23;23;;3294;170;26,0;25;;;;;;;;;14;14,0;17;16;13;40,0;37,0;42,0;35;14,0;11,0;11,0;;;;;;;;;;;;;;;;;1,0;6,0;6,0;;;
2308906;Morrinhos;23;CE;;2,0;18,0;3,0;10;13,0;;23;23;;23;;23;;18;5,0;21;2,0;3,0;20,0;23;;;23;23;;5381;303;48,0;46;;;;;;;;;26;27,0;26;27;30;69,0;73,0;64,0;67;32,0;34,0;30,0;;;;;;;;;;;;;;;3,0;;1,0;9,0;5,0;;;
2703304;Inhapi;27;AL;;3,0;19,0;1,0;20;3,0;1,0;22;23;;23;;23;;22;1,0;17;6,0;15,0;8,0;23;;;23;23;;4591;173;4,0;26;;;;;;;;;10;10,0;12;11;12;40,0;42,0;42,0;39;26,0;25,0;25,0;;;;;;;;;;;;;;;;;;9,0;11,0;;;
2931053;Tanque Novo;29;BA;;1,0;20,0;2,0;17;6,0;;23;23;;23;;22;1,0;23;;22;1,0;10,0;13,0;23;;;23;23;;4184;208;12,0;24;;;;;;;;;11;12,0;12;20;22;47,0;49,0;41,0;34;21,0;20,0;16,0;;;;;;;;;;;;;;;;;1,0;11,0;9,0;;;
2931301;Tapiramutá;29;BA;;1,0;20,0;2,0;19;4,0;;23;23;;23;;23;;23;;18;5,0;6,0;17,0;23;;;23;23;;4560;157;14,0;18;;;;;;;;;8;9,0;10;13;20;28,0;33,0;40,0;31;17,0;20,0;17,0;;;;;;;;;;;;;1,0;;;;6,0;7,0;11,0;;5,0;
2804904;Pacatuba;28;SE;;2,0;20,0;2,0;23;1,0;;24;24;;24;;24;;22;2,0;22;2,0;12,0;12,0;24;;;24;24;;3627;192;1,0;37;;;;;;;;;10;10,0;11;11;13;46,0;48,0;47,0;51;26,0;23,0;24,0;;;;;;;;;;;;;;;;;7,0;24,0;;;;
2916104;Itaparica;29;BA;;2,0;20,0;2,0;14;10,0;1,0;23;24;;24;;24;;24;;23;1,0;;24,0;24;;;24;24;;5533;218;20,0;23;;;;;;;;;23;28,0;30;27;30;56,0;57,0;63,0;70;45,0;42,0;38,0;;;;;;;;;;;;;1,0;;;;30,0;32,0;21,0;;;
2303204;Caririaçu;23;CE;;3,0;18,0;3,0;6;18,0;;24;24;;24;;24;;18;6,0;22;2,0;5,0;19,0;24;;;24;24;;6828;464;44,0;61;;;;;;;;;49;48,0;50;53;68;110,0;124,0;115,0;106;29,0;32,0;34,0;;;14,0;15,0;;;;;;;;;;;;;;5,0;6,0;;;
2205201;Jaicós;22;PI;;4,0;18,0;2,0;10;14,0;;24;24;;24;;24;;24;;18;6,0;18,0;6,0;24;;;24;24;;4592;245;21,0;15;;;;;;;;;16;15,0;21;26;27;69,0;69,0;70,0;64;44,0;41,0;43,0;;;;;;;;;;;;3,0;;;;;14,0;20,0;18,0;;;
2608057;Jatobá;26;PE;;11,0;12,0;1,0;8;16,0;1,0;23;24;;24;;23;1,0;24;;24;;8,0;16,0;24;;;24;24;;4351;264;26,0;34;;;;;;;;;17;15,0;22;16;16;63,0;67,0;62,0;61;43,0;35,0;31,0;;;;;;;;;8,0;9,0;9,0;;;;;;12,0;38,0;30,0;;;
2922250;Muquém de São Francisco;29;BA;;3,0;21,0;;19;5,0;;24;24;;24;;24;;24;;23;1,0;5,0;19,0;24;;;24;24;;3348;199;17,0;30;;;;;;;;;15;14,0;17;35;43;87,0;93,0;96,0;80;14,0;15,0;13,0;;;4,0;;;;;;;;;1,0;;;;;13,0;29,0;10,0;;;
2705101;Matriz de Camaragibe;27;AL;;2,0;18,0;4,0;15;9,0;;24;24;;24;;24;;24;;19;5,0;16,0;8,0;24;;;24;24;;6318;242;22,0;40;;;;;;;;;22;22,0;22;21;17;45,0;37,0;32,0;33;24,0;24,0;16,0;;;17,0;17,0;15,0;;;;;;;;;;;;5,0;19,0;12,0;;;
2920403;Manoel Vitorino;29;BA;;1,0;23,0;;20;4,0;;24;24;;24;;24;;24;;24;;15,0;9,0;24;;;24;24;;3193;147;6,0;19;;;;;;;;;8;7,0;9;9;6;35,0;41,0;44,0;37;29,0;29,0;28,0;;;;;;;;;;;;;;;;;12,0;12,0;15,0;;;
2208502;Porto;22;PI;;2,0;21,0;1,0;7;17,0;1,0;23;24;;24;;24;;22;2,0;22;2,0;13,0;11,0;23;1,0;;24;24;;4894;233;29,0;24;;;;;;;;;12;11,0;13;32;35;48,0;51,0;44,0;44;37,0;35,0;24,0;;;;;;;;;;;;1,0;;;;;44,0;28,0;30,0;;;
2904001;Boninal;29;BA;;1,0;22,0;1,0;8;16,0;;24;24;;24;;24;;20;4,0;24;;1,0;23,0;24;;;24;24;;2978;147;10,0;13;;;;;;;;;6;7,0;9;8;7;47,0;52,0;53,0;50;25,0;24,0;24,0;;;;;;;;;;;;;;;;;;;;;;
2100873;Araguanã;21;MA;;3,0;21,0;;13;11,0;4,0;20;24;;24;;21;3,0;21;3,0;19;5,0;21,0;3,0;20;4,0;;24;24;;4068;201;22,0;27;;;;;;;;;15;12,0;13;11;15;30,0;33,0;29,0;24;9,0;9,0;11,0;;;;;;;;;;;;;;;;;5,0;14,0;10,0;;;
2105203;Igarapé Grande;21;MA;;1,0;21,0;2,0;17;7,0;;24;24;;24;;24;;23;1,0;24;;16,0;8,0;14;10,0;;24;24;;7176;196;18,0;17;;;;;;;;;9;9,0;11;14;14;53,0;57,0;59,0;57;14,0;15,0;15,0;;;;;;;;;;;;;;;;;9,0;10,0;6,0;;;
2301208;Aracoiaba;23;CE;;3,0;19,0;2,0;8;16,0;;24;24;;24;;24;;22;2,0;17;7,0;4,0;20,0;24;;;24;24;;7437;365;32,0;36;;;;;;;;;36;37,0;41;42;48;92,0;98,0;93,0;93;29,0;32,0;31,0;;;16,0;21,0;21,0;;;;;;;;;;;;1,0;4,0;4,0;;;
2512309;Princesa Isabel;25;PB;1,0;5,0;15,0;3,0;10;14,0;;24;24;;22;2,0;24;;23;1,0;23;1,0;12,0;12,0;22;2,0;;24;24;;4708;252;16,0;22;;;;;;;;;11;10,0;12;12;13;32,0;37,0;48,0;42;12,0;27,0;26,0;;;46,0;41,0;34,0;10,0;;;;;;;21,0;;;;15,0;12,0;15,0;;;
2927606;Santa Brígida;29;BA;;1,0;23,0;;22;2,0;1,0;23;24;;24;;24;;23;1,0;24;;11,0;13,0;24;;;24;24;;3723;169;7,0;23;;;;;;;;;7;14,0;11;20;16;38,0;38,0;38,0;34;15,0;15,0;13,0;;;;;;;;;;;;;;;;;2,0;7,0;6,0;;;
2910859;Filadélfia;29;BA;;1,0;20,0;3,0;12;12,0;;24;24;;24;;24;;23;1,0;24;;2,0;22,0;24;;;24;24;;4593;209;6,0;20;;;;;;;;;17;19,0;24;52;51;64,0;70,0;65,0;58;20,0;21,0;20,0;;;;;;;;;;;;;;;;;4,0;7,0;10,0;;;
2303105;Cariré;23;CE;;2,0;21,0;1,0;8;16,0;1,0;23;24;;24;;24;;16;8,0;22;2,0;5,0;19,0;24;;;24;24;;4610;306;27,0;43;;;;;;;;;14;10,0;15;15;16;66,0;66,0;66,0;60;18,0;20,0;22,0;;;18,0;21,0;22,0;;;;;;;;;;;;1,0;12,0;9,0;;;
2800605;Barra dos Coqueiros;28;SE;;3,0;13,0;8,0;19;5,0;;24;24;;24;;24;;24;;22;2,0;1,0;23,0;24;;;24;24;;6831;320;18,0;60;;;;;;;;;43;40,0;45;36;40;66,0;69,0;66,0;66;46,0;38,0;45,0;;;;;;;;;;;;;;;;;3,0;11,0;9,0;;;
2201606;Beneditinos;22;PI;;3,0;20,0;1,0;18;6,0;1,0;23;24;;24;;24;;22;2,0;23;1,0;10,0;14,0;24;;;24;24;;3457;208;45,0;29;;;;;;;;;22;25,0;23;26;28;48,0;47,0;49,0;45;34,0;32,0;31,0;;;;;;;;;;;;2,0;;;;;15,0;27,0;13,0;;;
2501906;Belém;25;PB;;2,0;17,0;5,0;13;11,0;;24;24;;24;;24;;23;1,0;23;1,0;7,0;17,0;24;;;24;24;;4176;234;16,0;35;;;;;;;;;19;20,0;19;20;20;50,0;51,0;62,0;61;28,0;40,0;42,0;;;16,0;;;;;;;;;;;;;;8,0;15,0;11,0;;;
2616308;Vicência;26;PE;;2,0;19,0;3,0;9;15,0;;24;24;;24;;24;;24;;22;2,0;5,0;19,0;24;;;24;24;;6916;300;43,0;45;;;;;;;;;23;20,0;27;22;26;76,0;74,0;68,0;66;32,0;30,0;22,0;;;;;;;;;;;;;;;;;4,0;33,0;6,0;;;
2930774;Sobradinho;29;BA;;2,0;17,0;5,0;19;5,0;;24;24;;24;;22;2,0;23;1,0;22;2,0;2,0;22,0;24;;;24;24;;6650;336;25,0;32;;;;;;;;;26;26,0;27;25;25;71,0;68,0;77,0;73;40,0;36,0;34,0;;9,0;21,0;29,0;30,0;27,0;;;;;;;;;;;3,0;27,0;16,0;;;
2509404;Mogeiro;25;PB;;1,0;21,0;2,0;17;7,0;;24;24;;24;;24;;23;1,0;23;1,0;19,0;5,0;24;;;24;24;;3411;164;15,0;23;;;;;;;;;10;6,0;11;7;10;22,0;25,0;35,0;28;13,0;26,0;14,0;;;19,0;;;;;;;;;;;;;;4,0;8,0;8,0;;;
2208304;Piracuruca;22;PI;;5,0;15,0;4,0;14;10,0;;24;24;;24;;24;;23;1,0;22;2,0;4,0;20,0;24;;;24;24;;7072;314;23,0;56;;;;;;;;;32;34,0;33;31;32;71,0;76,0;75,0;79;88,0;92,0;78,0;;;12,0;11,0;11,0;;;;;;;5,0;;;;;7,0;11,0;16,0;;;
2303956;Chorozinho;23;CE;;1,0;21,0;2,0;12;12,0;;24;24;;24;;24;;22;2,0;21;3,0;14,0;10,0;24;;;24;24;;5950;255;32,0;35;;;;;;;;;28;23,0;22;27;20;64,0;52,0;48,0;40;21,0;16,0;15,0;;;;;;;;;;;;;;;;;5,0;22,0;7,0;;;
2504900;Cruz do Espírito Santo;25;PB;;4,0;18,0;2,0;6;18,0;;24;24;;24;;24;;24;;22;2,0;15,0;9,0;23;1,0;;24;24;;5042;282;19,0;34;;;;;;;;;25;20,0;23;22;22;62,0;65,0;57,0;58;37,0;37,0;33,0;;;;;;;;;;;;;;;;;28,0;31,0;21,0;;;
2503001;Caaporã;25;PB;;2,0;20,0;2,0;15;9,0;;24;24;;24;;24;;24;;22;2,0;6,0;18,0;23;1,0;;24;24;;6007;281;22,0;32;;;;;;;;;20;19,0;22;20;19;58,0;69,0;63,0;57;29,0;21,0;41,0;;;19,0;18,0;;;;;;;;;;;;;2,0;13,0;6,0;;;
2920452;Mansidão;29;BA;;1,0;23,0;;16;8,0;;24;24;;24;;24;;24;;23;1,0;9,0;15,0;23;1,0;;24;24;;2690;169;8,0;26;;;;;;;;;18;13,0;13;7;14;66,0;71,0;71,0;68;20,0;19,0;19,0;;;;;;;;;;;;;;;;;;;;;;
2103125;Central do Maranhão;21;MA;;1,0;22,0;1,0;8;16,0;;24;24;;24;;24;;23;1,0;24;;17,0;7,0;19;5,0;;24;24;;3989;146;17,0;21;;;;;;;;;11;7,0;7;9;9;20,0;26,0;28,0;31;19,0;20,0;19,0;;;;;;;;;;;;;;;;;4,0;6,0;6,0;;;
2507101;Itapororoca;25;PB;;2,0;14,0;8,0;10;14,0;;24;24;;24;;23;1,0;23;1,0;23;1,0;8,0;16,0;24;;;24;24;;5490;300;23,0;31;;;;;;;;;17;19,0;17;18;27;66,0;65,0;72,0;67;54,0;50,0;40,0;;;;;;;;;;;;;;;;;48,0;17,0;18,0;;;
2614600;Tabira;26;PE;;3,0;18,0;3,0;10;14,0;;24;24;;24;;24;;23;1,0;22;2,0;8,0;16,0;24;;;24;24;;8033;250;21,0;37;;;;;;;;;25;25,0;23;26;28;64,0;62,0;62,0;62;47,0;47,0;36,0;;;;;;;;;;;9,0;;6,0;;;;1,0;18,0;27,0;;;
2607752;Itapissuma;26;PE;;3,0;15,0;6,0;15;9,0;;24;24;;24;;24;;23;1,0;24;;2,0;22,0;24;;;24;24;;7011;271;16,0;38;;;;;;;;;22;19,0;21;16;22;61,0;54,0;57,0;49;51,0;51,0;39,0;;2,0;;;;;;;;;;;;;;;6,0;29,0;32,0;;;
2304301;Farias Brito;23;CE;;2,0;20,0;2,0;9;15,0;;24;24;;24;;24;;24;;23;1,0;4,0;20,0;24;;;24;24;;4379;277;43,0;48;;;;;;;;;33;45,0;44;41;38;75,0;77,0;79,0;69;36,0;41,0;36,0;;;;;;;;;;;;;;;;;;4,0;6,0;;;
2902252;Arataca;29;BA;;2,0;22,0;;21;3,0;4,0;20;24;;24;;21;3,0;24;;18;6,0;15,0;9,0;24;;3,0;21;23;1,0;2546;147;4,0;12;;;;;;;;;6;5,0;12;17;12;40,0;43,0;38,0;35;15,0;15,0;15,0;;;7,0;9,0;5,0;;;;;;;;8,0;;;;11,0;20,0;8,0;;16,0;
2103257;Cidelândia;21;MA;;2,0;22,0;;6;18,0;;24;24;;24;;24;;24;;23;1,0;4,0;20,0;24;;;24;24;;3583;206;10,0;12;;;;;;;;;6;5,0;8;11;16;50,0;70,0;70,0;61;24,0;23,0;23,0;;;;;;;;;;;;;;;;;;;;;;
2203206;Curimatá;22;PI;;2,0;20,0;3,0;18;7,0;1,0;24;25;;25;;25;;25;;24;1,0;14,0;11,0;25;;;25;25;;3296;187;24,0;32;;;;;;;;;25;24,0;31;29;39;67,0;69,0;66,0;68;31,0;32,0;29,0;;;;;;;;;;;;2,0;;;;;4,0;25,0;11,0;;;
2910008;Dário Meira;29;BA;;1,0;22,0;2,0;19;6,0;2,0;23;25;;25;;25;;25;;23;2,0;13,0;12,0;25;;1,0;24;25;;4031;187;17,0;19;;;;;;;;;31;34,0;39;34;27;45,0;47,0;45,0;41;13,0;11,0;11,0;;;;;;;;;;;;;;;;;27,0;12,0;11,0;;;
2605608;Flores;26;PE;;3,0;20,0;2,0;5;20,0;;25;25;;25;;25;;24;1,0;22;3,0;14,0;11,0;25;;;25;25;;4680;217;17,0;20;;;;;;;;;9;8,0;14;10;14;42,0;48,0;57,0;51;37,0;33,0;29,0;;;;;;;;;;;;;;;;;3,0;16,0;17,0;;;
2105948;Lago dos Rodrigues;21;MA;;2,0;23,0;;22;3,0;;25;25;;25;;25;;23;2,0;20;5,0;13,0;12,0;20;5,0;;25;25;;2096;169;9,0;32;;;;;;;;;12;13,0;8;15;13;33,0;41,0;35,0;30;14,0;15,0;14,0;;;;;;;;;;;;;;;;;;3,0;6,0;;;
2404507;Guamaré;24;RN;;2,0;19,0;4,0;12;13,0;;25;25;;25;;25;;23;2,0;24;1,0;6,0;19,0;25;;;25;25;;5197;270;39,0;43;;;;;;;;;22;20,0;21;27;28;51,0;50,0;40,0;34;20,0;19,0;18,0;;;;;;;;;;;;;;;;;6,0;35,0;19,0;;;
2902401;Aurelino Leal;29;BA;;1,0;24,0;;21;4,0;;25;25;;25;;25;;25;;23;2,0;9,0;16,0;24;1,0;;25;25;;3414;176;12,0;25;;;;;;;;;9;9,0;10;11;8;40,0;38,0;35,0;32;16,0;15,0;13,0;;;;;;;;;;;;;;;;;11,0;19,0;9,0;;;
2111052;São João do Paraíso;21;MA;;2,0;23,0;;12;13,0;6,0;19;25;;25;;21;4,0;18;7,0;16;9,0;16,0;9,0;23;2,0;;25;25;;3120;208;16,0;16;;;;;;;;;13;10,0;14;20;20;37,0;39,0;39,0;34;21,0;18,0;20,0;;;;;;;;;;;;;;;;;2,0;12,0;8,0;;;
2914406;Iraquara;29;BA;;2,0;22,0;1,0;14;11,0;;25;25;;25;;25;;23;2,0;24;1,0;3,0;22,0;25;;;25;25;;6624;238;26,0;32;;;;;;;;;14;13,0;16;16;21;68,0;76,0;77,0;72;43,0;48,0;43,0;;;;;;;;;;;;;;;;;;8,0;9,0;;;
2305308;Ibiapina;23;CE;;2,0;20,0;3,0;6;19,0;;25;25;;25;;25;;24;1,0;25;;6,0;19,0;25;;;25;25;;6548;369;44,0;55;;;;;;;;;34;33,0;38;38;44;84,0;86,0;88,0;72;53,0;52,0;53,0;;;;;;;;;;;;;;;;;21,0;13,0;4,0;;;
2807501;Tomar do Geru;28;SE;;2,0;21,0;2,0;13;12,0;;25;25;;25;;25;;23;2,0;23;2,0;13,0;12,0;25;;;25;25;;3102;157;15,0;15;;;;;;;;;10;10,0;14;12;12;48,0;45,0;46,0;37;18,0;14,0;14,0;;;;;;;;;;;;;;;;;;11,0;4,0;;;
2308302;Milagres;23;CE;;3,0;16,0;6,0;6;19,0;;25;25;;25;;25;;25;;15;10,0;10,0;15,0;24;1,0;;25;25;;7327;357;43,0;50;;;;;;;;;29;25,0;33;31;31;87,0;96,0;84,0;59;15,0;26,0;26,0;;;21,0;25,0;22,0;;;;;;;;;;;;10,0;29,0;17,0;;;
2211308;Valença do Piauí;22;PI;1,0;4,0;16,0;4,0;13;12,0;1,0;24;25;;25;;25;;25;;24;1,0;2,0;23,0;25;;;25;25;;5844;369;23,0;42;;;;;;;;;38;31,0;44;51;64;96,0;105,0;99,0;102;35,0;45,0;27,0;;;37,0;22,0;20,0;;;;;;;7,0;12,0;;;;24,0;36,0;13,0;;;
2701407;Campo Alegre;27;AL;;2,0;22,0;1,0;19;6,0;;25;25;;25;;25;;25;;24;1,0;7,0;18,0;25;;;25;25;;16622;399;46,0;35;;;;;;;;;34;38,0;35;33;33;75,0;78,0;73,0;66;62,0;61,0;47,0;;;;;;;;;;;;;;;;;15,0;22,0;31,0;23,0;;
2612703;Santa Maria do Cambucá;26;PE;;1,0;21,0;3,0;13;12,0;;25;25;;25;;25;;25;;24;1,0;20,0;5,0;25;;;25;25;;2918;134;4,0;14;;;;;;;;;8;6,0;13;10;15;29,0;30,0;30,0;19;10,0;11,0;12,0;;;;;;;;;;;;;;;;;1,0;4,0;4,0;;;
2210003;São João do Piauí;22;PI;1,0;10,0;10,0;4,0;20;5,0;;25;25;;25;;25;;25;;25;;8,0;17,0;25;;;25;25;;6642;326;35,0;46;;;;;;;;;41;40,0;41;59;60;78,0;77,0;77,0;71;40,0;41,0;41,0;;;36,0;51,0;39,0;;;;;;;4,0;5,0;;;2,0;12,0;36,0;47,0;;11,0;
2102374;Cachoeira Grande;21;MA;;1,0;23,0;1,0;22;3,0;5,0;20;25;;25;;25;;23;2,0;13;12,0;21,0;4,0;23;2,0;1,0;24;24;1,0;4587;215;19,0;30;;;;;;;;;13;10,0;12;11;12;45,0;40,0;40,0;32;24,0;26,0;26,0;;;;;;;;;;;;;;;;;;5,0;10,0;;;
2301703;Aurora;23;CE;;2,0;18,0;5,0;16;9,0;1,0;24;25;;25;;25;;21;4,0;17;8,0;11,0;14,0;25;;;25;25;;5319;228;24,0;39;;;;;;;;;15;12,0;15;14;16;55,0;56,0;58,0;57;24,0;20,0;22,0;;;19,0;23,0;24,0;;;;;;;;;;;;;11,0;10,0;;;
2915007;Itaeté;29;BA;;2,0;23,0;;21;4,0;;25;25;;25;;25;;24;1,0;24;1,0;6,0;19,0;25;;;25;25;;3602;176;16,0;18;;;;;;;;;9;9,0;11;7;9;49,0;51,0;48,0;48;23,0;25,0;24,0;;;;;;;;;;;;;;;;;2,0;5,0;9,0;;;
2700706;Batalha;27;AL;1,0;2,0;20,0;2,0;11;14,0;;25;25;;25;;25;;25;;23;2,0;9,0;16,0;25;;;25;25;;7057;325;28,0;30;;;;;;;;;16;15,0;18;18;17;39,0;46,0;37,0;47;31,0;31,0;33,0;;;19,0;14,0;13,0;12,0;;;;;;;9,0;;;;76,0;16,0;14,0;;;
2901700;Antônio Cardoso;29;BA;;1,0;24,0;;15;10,0;1,0;24;25;;25;;25;;24;1,0;22;3,0;6,0;19,0;25;;;25;25;;2732;159;13,0;14;;;;;;;;;3;4,0;11;6;6;43,0;42,0;38,0;37;21,0;21,0;8,0;;;;;;;;;;;;;;;;;10,0;11,0;12,0;;;
2206100;Matias Olímpio;22;PI;;2,0;21,0;2,0;8;17,0;;25;25;;25;;25;;25;;24;1,0;9,0;16,0;22;3,0;;25;25;;2888;181;10,0;26;;;;;;;;;12;10,0;12;13;16;41,0;41,0;43,0;43;18,0;20,0;16,0;;;;;;;;;;;;1,0;;;;;2,0;12,0;9,0;;;
